stop_id,stop_code,stop_name,stop_desc,wheelchair_boarding,stop_lat,stop_lon
4009,4009,VIRGINIA @ OSCEOLA NB,NEAR SIDE VIRGINIA @ OSCEOLA NB,2,38.576678,-90.242161
4010,4010,MERAMEC @ COMPTON EB,FAR SIDE MERAMEC @ COMPTON EB,1,38.580238,-90.239101
4012,4012,MERAMEC @ MINNESOTA EB,NEAR SIDE MERAMEC @ MINNESOTA EB,1,38.580145,-90.237911
4013,4013,MERAMEC @ NEBRASKA EB,NEAR SIDE MERAMEC @ NEBRASKA EB,1,38.579857,-90.235637
4022,4022,CHEROKEE @ CALIFORNIA EB,FAR SIDE CHEROKEE @ CALIFORNIA EB,1,38.593796,-90.229824
4024,4024,CHEROKEE @ JEFFERSON EB,NEAR SIDE CHEROKEE @ JEFFERSON EB,1,38.593301,-90.225751
4038,4038,12TH STREET @ SIDNEY NB,FAR SIDE 12TH STREET @ SIDNEY NB,1,38.602487,-90.211992
4039,4039,12TH STREET @ BARTON NB,NEAR SIDE 12TH STREET @ BARTON NB,1,38.603781,-90.211395
4042,4042,12TH STREET @ RUSSELL NB,NEAR SIDE 12TH STREET @ RUSSELL NB,1,38.607483,-90.209688
4045,4045,GRAND @ BLAIR SB,FAR SIDE GRAND @ BLAIR SB,1,38.671351,-90.20708
4047,4047,GRAND @ NORTH FLORISSANT SB,NEAR SIDE GRAND @ NORTH FLORISSANT SB,1,38.669235,-90.211039
4049,4049,GRAND @ PENROSE SB,NEAR SIDE GRAND @ PENROSE SB,1,38.666756,-90.212882
4050,4050,GRAND @ KOSSUTH SB,NEAR SIDE GRAND @ KOSSUTH SB,1,38.665245,-90.214006
4052,4052,GRAND @ BARRETT SB,NEAR SIDE GRAND @ BARRETT SB,1,38.662963,-90.215629
4053,4053,GRAND @ NATURAL BRIDGE SB,NEAR SIDE GRAND @ NATURAL BRIDGE SB,1,38.661615,-90.216587
4054,4054,GRAND @ HEBERT SB,FAR SIDE GRAND @ HEBERT SB,2,38.659128,-90.218338
4056,4056,GRAND @ DODIER SB,NEAR SIDE GRAND @ DODIER SB,1,38.656893,-90.219936
4057,4057,GRAND @ ST. LOUIS SB,NEAR SIDE GRAND @ ST. LOUIS SB,1,38.655237,-90.221111
4059,4059,GRAND @ GARFIELD SB,NEAR SIDE GRAND @ GARFIELD SB,1,38.650701,-90.224304
4061,4061,GRAND @ CASS SB,NEAR SIDE GRAND @ CASS SB,1,38.64837,-90.225978
4062,4062,GRAND @ PAGE SB,FAR SIDE GRAND @ PAGE SB,2,38.64625,-90.227208
4065,4065,GRAND @ WINDSOR SB,NEAR SIDE GRAND @ WINDSOR SB,1,38.643187,-90.228946
4066,4066,GRAND @ ENRIGHT SB,MID-BLOCK GRAND @ ENRIGHT SB,1,38.641786,-90.229697
4070,4070,GRAND @ LINDELL SB,NEAR SIDE GRAND @ LINDELL SB,1,38.63768,-90.232555
4072,4072,GRAND @ LACLEDE SB,NEAR SIDE GRAND @ LACLEDE SB,1,38.635416,-90.233458
4073,4073,GRAND @ COUNCIL PLAZA SB,NEAR SIDE GRAND @ COUNCIL PLAZA SB,1,38.632602,-90.23455
4074,4074,GRAND TRANSIT CENTER SB,MID-BLOCK GRAND TRANSIT CENTER SB,1,38.629517,-90.235671
4075,4075,GRAND @ SLU HOSPITAL SB,FAR SIDE GRAND @ SLU HOSPITAL SB,1,38.624635,-90.237286
4077,4077,GRAND @ VISTA SB,NEAR SIDE GRAND @ VISTA SB,1,38.622577,-90.238049
4079,4079,GRAND @ PARK SB,NEAR SIDE GRAND @ PARK SB,1,38.619763,-90.23891
4080,4080,GRAND @ BLAINE SB,FAR SIDE GRAND @ BLAINE SB,1,38.618716,-90.239129
4082,4082,GRAND @ SHAW SB,FAR SIDE GRAND @ SHAW SB,1,38.614858,-90.239852
4083,4083,GRAND @ RUSSELL SB,MID-BLOCK GRAND @ RUSSELL SB,2,38.61228,-90.240455
4086,4086,GRAND @ SHENANDOAH SB,FAR SIDE GRAND @ SHENANDOAH SB,1,38.609332,-90.241042
4088,4088,GRAND @ MAGNOLIA SB,FAR SIDE GRAND @ MAGNOLIA SB,1,38.606864,-90.241588
4089,4089,GRAND @ ARSENAL SB,NEAR SIDE GRAND @ ARSENAL SB,1,38.60399,-90.242193
4090,4090,GRAND @ JUNIATA SB,FAR SIDE GRAND @ JUNIATA SB,1,38.6006,-90.242674
4093,4093,GRAND @ UTAH SB,FAR SIDE GRAND @ UTAH SB,1,38.596879,-90.243243
4094,4094,GRAND @ FAIRVIEW SB,FAR SIDE GRAND @ FAIRVIEW SB,1,38.594563,-90.243595
4096,4096,GRAND @ GRAVOIS SB,NEAR SIDE GRAND @ GRAVOIS SB,1,38.593095,-90.24384
4097,4097,GRAND @ MERAMEC SB,FAR SIDE GRAND @ MERAMEC SB,1,38.5806,-90.244418
4100,4100,MERAMEC @ CALIFORNIA EB,NEAR SIDE MERAMEC @ CALIFORNIA EB,1,38.579485,-90.233064
4106,4106,BROADWAY @ GASCONADE SB,FAR SIDE BROADWAY @ GASCONADE SB,2,38.58051,-90.228632
4107,4107,MERAMEC @ OHIO WB,NEAR SIDE MERAMEC @ OHIO WB,1,38.579237,-90.230344
4108,4108,MERAMEC @ OHIO EB,NEAR SIDE MERAMEC @ OHIO EB,2,38.579236,-90.230848
4109,4109,MERAMEC @ CALIFORNIA WB,NEAR SIDE MERAMEC @ CALIFORNIA WB,1,38.579524,-90.232779
4113,4113,GRAND @ GRAVOIS NB,FAR SIDE GRAND @ GRAVOIS NB,1,38.593039,-90.243665
4115,4115,GRAND @ CHEROKEE NB,NEAR SIDE GRAND @ CHEROKEE NB,1,38.595358,-90.243315
4116,4116,GRAND @ UTAH PLACE NB,FAR SIDE GRAND @ UTAH PLACE NB,1,38.597733,-90.242928
4118,4118,GRAND @ JUNIATA NB,FAR SIDE GRAND @ JUNIATA NB,1,38.601325,-90.242388
4119,4119,GRAND @ ARSENAL NB,FAR SIDE GRAND @ ARSENAL NB,1,38.603285,-90.242104
4120,4120,GRAND @ HALLIDAY NB,NEAR SIDE GRAND @ HALLIDAY NB,1,38.60508,-90.241715
4121,4121,GRAND @ SIDNEY NB,NEAR SIDE GRAND @ SIDNEY NB,1,38.60774,-90.241139
4124,4124,GRAND @ LONGFELLOW NB,NEAR SIDE GRAND @ LONGFELLOW NB,1,38.610722,-90.240547
4127,4127,GRAND @ SHAW NB,NEAR SIDE GRAND @ SHAW NB,1,38.614794,-90.239644
4128,4128,GRAND @ MCREE NB,NEAR SIDE GRAND @ MCREE NB,1,38.617893,-90.239033
4129,4129,GRAND @ PARK NB,NEAR SIDE GRAND @ PARK NB,1,38.619363,-90.238746
4131,4131,GRAND @ VISTA NB,NEAR SIDE GRAND @ VISTA NB,1,38.621876,-90.238077
4133,4133,GRAND @ RUTGER NB,NEAR SIDE GRAND @ RUTGER NB,1,38.623048,-90.237809
4134,4134,GRAND @ CHOUTEAU NB,NEAR SIDE GRAND @ CHOUTEAU NB,1,38.625326,-90.23686
4135,4135,GRAND TRANSIT CENTER NB,MID-BLOCK GRAND TRANSIT CENTER NB,1,38.630047,-90.235154
4136,4136,GRAND @ COUNCIL PLAZA NB,NEAR SIDE GRAND @ COUNCIL PLAZA NB,1,38.632341,-90.234395
4137,4137,GRAND @ LACLEDE NB,FAR SIDE GRAND @ LACLEDE NB,1,38.635034,-90.233481
4138,4138,GRAND @ LINDELL NB,FAR SIDE GRAND @ LINDELL NB,1,38.63753,-90.232549
4142,4142,GRAND @ FRANKLIN NB,NEAR SIDE GRAND @ FRANKLIN NB,1,38.641098,-90.229942
4143,4143,GRAND @ BELL NB,MID-BLOCK GRAND @ BELL NB,1,38.642842,-90.228992
4146,4146,GRAND @ DR ML KING NB,NEAR SIDE GRAND @ DR ML KING NB,1,38.646307,-90.227002
4147,4147,GRAND @ CASS NB,FAR SIDE GRAND @ CASS NB,1,38.648491,-90.225681
4149,4149,GRAND @ NORTH MARKET NB,FAR SIDE GRAND @ NORTH MARKET NB,1,38.651528,-90.223533
4151,4151,GRAND @ ST. LOUIS NB,NEAR SIDE GRAND @ ST. LOUIS NB,1,38.654657,-90.221296
4152,4152,GRAND @ DODIER NB,MID-BLOCK GRAND @ DODIER NB,1,38.656931,-90.219596
4156,4156,GRAND @ HEBERT NB,NEAR SIDE GRAND @ HEBERT NB,1,38.659114,-90.218042
4157,4157,GRAND @ NATURAL BRIDGE NB,FAR SIDE GRAND @ NATURAL BRIDGE NB,1,38.661692,-90.216256
4158,4158,GRAND @ BARRETT NB,FAR SIDE GRAND @ BARRETT NB,2,38.663006,-90.215336
4159,4159,GRAND @ KOSSUTH NB,NEAR SIDE GRAND @ KOSSUTH NB,1,38.664506,-90.214209
4161,4161,GRAND @ PENROSE NB,NEAR SIDE GRAND @ PENROSE NB,1,38.666238,-90.212958
4163,4163,GRAND @ NORTH FLORISSANT NB,FAR SIDE GRAND @ NORTH FLORISSANT NB,1,38.669375,-90.21045
4166,4166,GRAND @ BLAIR NB,NEAR SIDE GRAND @ BLAIR NB,1,38.671353,-90.206753
4167,4167,BROADWAY @ JOHN NB,FAR SIDE BROADWAY @ JOHN NB,1,38.674491,-90.204391
4176,4176,FORSYTH @  BIG BEND EB,FAR SIDE FORSYTH @  BIG BEND EB,1,38.647322,-90.315199
4205,4205,BIG BEND @ MURDOCH SB,FAR SIDE BIG BEND @ MURDOCH SB,1,38.592534,-90.337157
4207,4207,BIG BEND @ MURDOCH NB,NEAR SIDE BIG BEND @ MURDOCH NB,1,38.592409,-90.337018
4326,4326,LUCAS-HUNT @ CALVIN SB,NEAR SIDE LUCAS-HUNT @ CALVIN SB,1,38.724669,-90.276001
4328,4328,LUCAS-HUNT @ NORWOOD HILLS COUNTRY CLUB SB,NEAR SIDE LUCAS-HUNT @ NORWOOD HILLS COUNTRY CLUB SB,1,38.721031,-90.278654
4335,4335,KIENLEN @ EVANSTON SB,FAR SIDE KIENLEN @ EVANSTON SB,1,38.67811,-90.285815
4336,4336,FERGUSON @ MCNAMEE SB,NEAR SIDE FERGUSON @ MCNAMEE SB,2,38.6741,-90.309258
4337,4337,FERGUSON @ PAGE SB,NEAR SIDE FERGUSON @ PAGE SB,2,38.675185,-90.309121
4338,4338,FERGUSON @ RAYMOND SB,FAR SIDE FERGUSON @ RAYMOND SB,2,38.67132,-90.309633
4339,4339,FERGUSON @ JULIAN SB,NEAR SIDE FERGUSON @ JULIAN SB,2,38.670237,-90.30987
4340,4340,FERGUSON @ ETZEL SB,NEAR SIDE FERGUSON @ ETZEL SB,2,38.667475,-90.310244
4349,4349,KINGSLAND @ LOOP NORTH NB,FAR SIDE KINGSLAND @ LOOP NORTH NB,1,38.657822,-90.308462
4352,4352,OLIVE @ KINGSLAND WB,FAR SIDE OLIVE @ KINGSLAND WB,1,38.66311,-90.307645
4357,4357,FERGUSON @ JULIAN NB,NEAR SIDE FERGUSON @ JULIAN NB,2,38.66986,-90.309802
4358,4358,FERGUSON @ RAYMOND NB,FAR SIDE FERGUSON @ RAYMOND NB,2,38.671821,-90.309526
4360,4360,FERGUSON @ PAGE NB,NEAR SIDE FERGUSON @ PAGE NB,2,38.674362,-90.309132
4371,4371,LUCAS-HUNT @ COLONIAL NB,NEAR SIDE LUCAS-HUNT @ COLONIAL NB,1,38.691389,-90.295683
4372,4372,LUCAS-HUNT @ LINCOLN NB,NEAR SIDE LUCAS-HUNT @ LINCOLN NB,1,38.693133,-90.296304
4373,4373,LUCAS-HUNT @ COLONIAL SB,FAR SIDE LUCAS-HUNT @ COLONIAL SB,1,38.691422,-90.295798
4374,4374,LUCAS-HUNT @ LEXINGTON NB,FAR SIDE LUCAS-HUNT @ LEXINGTON NB,1,38.695916,-90.296463
4376,4376,LUCAS-HUNT @ EDISON NB,FAR SIDE LUCAS-HUNT @ EDISON NB,2,38.698664,-90.294661
4387,4387,2509 WOODSON SB,MID-BLOCK 2509 WOODSON SB,1,38.703123,-90.361802
4388,4388,WOODSON @ MARLOWE SB,FAR SIDE WOODSON @ MARLOWE SB,1,38.701322,-90.362147
4389,4389,WOODSON @ LACKLAND SB,FAR SIDE WOODSON @ LACKLAND SB,2,38.699731,-90.362383
4390,4390,WOODSON @ TRESCOTT SB,NEAR SIDE WOODSON @ TRESCOTT SB,2,38.697204,-90.362805
4397,4397,WOODSON @ PAGE SB,FAR SIDE WOODSON @ PAGE SB,2,38.686684,-90.361992
4400,4400,1655 WOODSON SB,MID-BLOCK 1655 WOODSON SB,1,38.683896,-90.360542
4432,4432,WOODSON @ VARNEY SB,FAR SIDE WOODSON @ VARNEY SB,2,38.678122,-90.35709
4433,4433,WOODSON @ KEMPLAND PLACE NB,FAR SIDE WOODSON @ KEMPLAND PLACE NB,1,38.680022,-90.35696
4435,4435,1620 WOODSON NB,MID-BLOCK 1620 WOODSON NB,1,38.683828,-90.360271
4436,4436,WOODSON @ TRENTON NB,NEAR SIDE WOODSON @ TRENTON NB,2,38.685298,-90.36157
4437,4437,WOODSON @ PAGE NB,FAR SIDE WOODSON @ PAGE NB,2,38.68766,-90.361982
4440,4440,WOODSON @ ECHO NB,NEAR SIDE WOODSON @ ECHO NB,2,38.69145,-90.362744
4441,4441,WOODSON @ THEODOSIA SB,FAR SIDE WOODSON @ THEODOSIA SB,2,38.692322,-90.362968
4444,4444,WOODSON @ TRESCOTT NB,FAR SIDE WOODSON @ TRESCOTT NB,1,38.696681,-90.362833
4446,4446,WOODSON @ LACKLAND NB,FAR SIDE WOODSON @ LACKLAND NB,2,38.700889,-90.362092
4448,4448,2514 WOODSON NB,MID-BLOCK 2514 WOODSON NB,1,38.703049,-90.36178
4485,4485,BIG BEND @ SANDERS WB,FAR SIDE BIG BEND @ SANDERS WB,1,38.573061,-90.379184
4486,4486,BIG BEND @ DIVERSEY WB,NEAR SIDE BIG BEND @ DIVERSEY WB,2,38.572537,-90.381902
4488,4488,BIG BEND @ SAPPINGTON WB,FAR SIDE BIG BEND @ SAPPINGTON WB,1,38.570941,-90.386117
4490,4490,BIG BEND @ HOLMES WB,NEAR SIDE BIG BEND @ HOLMES WB,2,38.568223,-90.390912
4492,4492,BIG BEND @ GRANTS TRAIL NB,NEAR SIDE BIG BEND @ GRANTS TRAIL NB,2,38.568404,-90.390236
4494,4494,BIG BEND @ SAPPINGTON EB,NEAR SIDE BIG BEND @ SAPPINGTON EB,1,38.569894,-90.387759
4495,4495,BIG BEND @ WILDWOOD CIRCLE EB,NEAR SIDE BIG BEND @ WILDWOOD CIRCLE EB,1,38.570759,-90.386153
4497,4497,BIG BEND @ DIVERSEY EB,FAR SIDE BIG BEND @ DIVERSEY EB,2,38.572391,-90.381979
4499,4499,BIG BEND @ SANDERS PLACE EB,FAR SIDE BIG BEND @ SANDERS PLACE EB,2,38.573077,-90.378771
4532,4532,SHEPLEY @ SPRING GARDEN WB,FAR SIDE SHEPLEY @ SPRING GARDEN WB,2,38.754444,-90.195063
4533,4533,SHEPLEY @ LOTHIAN CIRCLE WB,NEAR SIDE SHEPLEY @ LOTHIAN CIRCLE WB,2,38.756032,-90.198592
4534,4534,SHEPLEY @ HIGHLAND ELEMENTARY EB,MID-BLOCK SHEPLEY @ HIGHLAND ELEMENTARY EB,2,38.755276,-90.196924
4535,4535,SHEPLEY @ BALMORAL WB,NEAR SIDE SHEPLEY @ BALMORAL WB,2,38.756737,-90.201125
4536,4536,SHEPLEY @ 167 SHEPLEY WB,MID-BLOCK SHEPLEY @ 167 SHEPLEY WB,2,38.755309,-90.196794
4537,4537,SHEPLEY @ RENFREW WB,NEAR SIDE SHEPLEY @ RENFREW WB,2,38.756371,-90.20593
4539,4539,SHEPLEY @ MELVICH WB,NEAR SIDE SHEPLEY @ MELVICH WB,2,38.755685,-90.20885
4547,4547,CHAMBERS @ MCCARTNEY WB,NEAR SIDE CHAMBERS @ MCCARTNEY WB,2,38.74852,-90.214794
4549,4549,CHAMBERS @ TOELLE WB,NEAR SIDE CHAMBERS @ TOELLE WB,1,38.748865,-90.21806
4551,4551,CHAMBERS @ BELLEFONTAINE WB,FAR SIDE CHAMBERS @ BELLEFONTAINE WB,1,38.749576,-90.224627
4553,4553,CHAMBERS @ COLONNADE MEADOWS WB,NEAR SIDE CHAMBERS @ COLONNADE MEADOWS WB,1,38.749992,-90.228598
4554,4554,CHAMBERS @ COBURG LANDS WB,FAR SIDE CHAMBERS @ COBURG LANDS WB,1,38.750186,-90.232542
4555,4555,CHAMBERS @ ASHBROOK WB,NEAR SIDE CHAMBERS @ ASHBROOK WB,2,38.750254,-90.233348
4556,4556,CHAMBERS @ NORTHAMPTON WB,NEAR SIDE CHAMBERS @ NORTHAMPTON WB,1,38.750453,-90.234904
4557,4557,CHAMBERS @ LANCE WB,FAR SIDE CHAMBERS @ LANCE WB,1,38.750759,-90.237604
4559,4559,CHAMBERS @ CASTLE WB,FAR SIDE CHAMBERS @ CASTLE WB,1,38.751184,-90.242926
4560,4560,CHAMBERS @ DUKE WB,NEAR SIDE CHAMBERS @ DUKE WB,1,38.751193,-90.245431
4564,4564,CHAMBERS @ COUNT WB,NEAR SIDE CHAMBERS @ COUNT WB,2,38.751115,-90.248588
4566,4566,CHAMBERS @ MONARCH WB,FAR SIDE CHAMBERS @ MONARCH WB,1,38.750372,-90.250958
4567,4567,CHAMBERS @ HALLS FERRY WB,FAR SIDE CHAMBERS @ HALLS FERRY WB,2,38.749355,-90.255155
4568,4568,CHAMBERS @ PEPPER WB,NEAR SIDE CHAMBERS @ PEPPER WB,2,38.749348,-90.258189
4569,4569,CHAMBERS @ CROWN POINT WB,NEAR SIDE CHAMBERS @ CROWN POINT WB,1,38.749351,-90.26045
4570,4570,CHAMBERS @ GREEN VALLEY WB,FAR SIDE CHAMBERS @ GREEN VALLEY WB,2,38.749382,-90.263435
4573,4573,CHAMBERS @ CLAIRMONT WB,NEAR SIDE CHAMBERS @ CLAIRMONT WB,1,38.74942,-90.268503
4574,4574,CHAMBERS @ SCOTTDALE WB,FAR SIDE CHAMBERS @ SCOTTDALE WB,1,38.749434,-90.270977
4576,4576,CHAMBERS @ CHAMBERS HILL WB,NEAR SIDE CHAMBERS @ CHAMBERS HILL WB,1,38.749448,-90.274018
4577,4577,CHAMBERS @ LAKEMOOR WB,FAR SIDE CHAMBERS @ LAKEMOOR WB,1,38.74946,-90.276087
4581,4581,AIRPORT @ BUILDING 101 WB,NEAR SIDE AIRPORT @ BUILDING 101 WB,2,38.749769,-90.343465
4583,4583,MCDONNELL @ FA-18 BUILDING BOEING SB,FAR SIDE MCDONNELL @ FA-18 BUILDING BOEING SB,1,38.755747,-90.348819
4589,4589,MCDONNELL @ PHANTOM WB,FAR SIDE MCDONNELL @ PHANTOM WB,2,38.773293,-90.383592
4595,4595,CAMPUS PARKWAY @ 5775 CAMPUS PARKWAY WB,NEAR SIDE CAMPUS PARKWAY @ 5775 CAMPUS PARKWAY WB,1,38.773432,-90.389844
4604,4604,5757 PHANTOM NB,NEAR SIDE 5757 PHANTOM NB,2,38.771438,-90.384538
4612,4612,MCDONNELL @ GATE 27 BOEING EB,MID-BLOCK MCDONNELL @ GATE 27 BOEING EB,2,38.761655,-90.364238
4613,4613,AIRPORT @ NORTH HANLEY EB,MID-BLOCK AIRPORT @ NORTH HANLEY EB,1,38.749792,-90.335756
4614,4614,CHAMBERS @ WEST FLORISSANT EB,FAR SIDE CHAMBERS @ WEST FLORISSANT EB,1,38.749317,-90.278904
4615,4615,CHAMBERS @ DENNIS EB,NEAR SIDE CHAMBERS @ DENNIS EB,2,38.749365,-90.276565
4616,4616,CHAMBERS @ LORNA EB,NEAR SIDE CHAMBERS @ LORNA EB,1,38.749329,-90.274823
4617,4617,CHAMBERS @ MEDFORD EB,NEAR SIDE CHAMBERS @ MEDFORD EB,1,38.749347,-90.273282
4618,4618,CHAMBERS @ SCOTTDALE EB,NEAR SIDE CHAMBERS @ SCOTTDALE EB,1,38.749311,-90.270938
4619,4619,CHAMBERS @ CLAIRMONT EB,FAR SIDE CHAMBERS @ CLAIRMONT EB,1,38.749291,-90.26839
4622,4622,CHAMBERS @ GREEN VALLEY EB,FAR SIDE CHAMBERS @ GREEN VALLEY EB,2,38.749285,-90.263569
4625,4625,CHAMBERS @ JACOBI EB,FAR SIDE CHAMBERS @ JACOBI EB,1,38.749218,-90.259778
4626,4626,CHAMBERS @ NOLTE EB,NEAR SIDE CHAMBERS @ NOLTE EB,2,38.749245,-90.258283
4627,4627,CHAMBERS @ HOBBITS GLEN COURT EB,NEAR SIDE CHAMBERS @ HOBBITS GLEN COURT EB,1,38.749231,-90.256264
4628,4628,CHAMBERS @ HALLS FERRY EB,FAR SIDE CHAMBERS @ HALLS FERRY EB,2,38.749304,-90.253664
4629,4629,CHAMBERS @ MONARCH EB,FAR SIDE CHAMBERS @ MONARCH EB,1,38.750526,-90.250193
4632,4632,CHAMBERS @ DUKE EB,NEAR SIDE CHAMBERS @ DUKE EB,1,38.751063,-90.245811
4634,4634,CHAMBERS @ GARDNER EB,FAR SIDE CHAMBERS @ GARDNER EB,1,38.750989,-90.240928
4635,4635,CHAMBERS @ NORBRIDGE EB,NEAR SIDE CHAMBERS @ NORBRIDGE EB,1,38.750651,-90.237936
4637,4637,CHAMBERS @ NORTHAMPTON EB,NEAR SIDE CHAMBERS @ NORTHAMPTON EB,1,38.750348,-90.234906
4639,4639,CHAMBERS @ COBURG LANDS EB,NEAR SIDE CHAMBERS @ COBURG LANDS EB,2,38.750004,-90.231918
4640,4640,CHAMBERS @ COLONNADE MEADOWS EB,NEAR SIDE CHAMBERS @ COLONNADE MEADOWS EB,2,38.749943,-90.228937
4642,4642,CHAMBERS @ BELLEFONTAINE EB,NEAR SIDE CHAMBERS @ BELLEFONTAINE EB,1,38.749451,-90.224368
4643,4643,CHAMBERS @ HAYWARD EB,FAR SIDE CHAMBERS @ HAYWARD EB,1,38.748757,-90.21737
4645,4645,CHAMBERS @ LILAC EB,NEAR SIDE CHAMBERS @ LILAC EB,2,38.748447,-90.214222
4647,4647,CHAMBERS @ STIMSON EB,FAR SIDE CHAMBERS @ STIMSON EB,2,38.747975,-90.209772
4648,4648,CHAMBERS @ VALLEY EB,FAR SIDE CHAMBERS @ VALLEY EB,2,38.747736,-90.207193
4649,4649,CHAMBERS @ JEFFREY EB,FAR SIDE CHAMBERS @ JEFFREY EB,2,38.747626,-90.205889
4650,4650,NORTHGATE @ HABECKING EB,NEAR SIDE NORTHGATE @ HABECKING EB,2,38.748632,-90.204344
4652,4652,NORTHGATE @ CAMERON NB,NEAR SIDE NORTHGATE @ CAMERON NB,2,38.750547,-90.204025
4654,4654,CAMERON @ ESTRIDGE EB,NEAR SIDE CAMERON @ ESTRIDGE EB,2,38.752615,-90.201106
4655,4655,CAMERON @ TRONGATE PLACE EB,FAR SIDE CAMERON @ TRONGATE PLACE EB,2,38.753545,-90.198409
4656,4656,CAMERON @ SPRING GARDEN EB,NEAR SIDE CAMERON @ SPRING GARDEN EB,2,38.752353,-90.195737
4657,4657,SPRING GARDEN @ SHEPLEY SB,FAR SIDE SPRING GARDEN @ SHEPLEY SB,2,38.752917,-90.195114
4679,4679,MIDLAND @ PROUHET EB,FAR SIDE MIDLAND @ PROUHET EB,2,38.703767,-90.3947
4681,4681,MIDLAND @ FOX HILL EB,NEAR SIDE MIDLAND @ FOX HILL EB,2,38.704505,-90.384559
4684,4684,MIDLAND @ SIMS EB,NEAR SIDE MIDLAND @ SIMS EB,2,38.705089,-90.377253
4687,4687,MIDLAND @ MILTON EB,FAR SIDE MIDLAND @ MILTON EB,2,38.707597,-90.370627
4690,4690,MIDLAND @ BURNS EB,FAR SIDE MIDLAND @ BURNS EB,2,38.707041,-90.363715
4715,4715,OLIVE @ PURDUE SB,FAR SIDE OLIVE @ PURDUE SB,1,38.670278,-90.323268
4716,4716,OLIVE @ MEYER SB,NEAR SIDE OLIVE @ MEYER SB,2,38.6695,-90.321413
4717,4717,OLIVE @ PARTRIDGE SB,NEAR SIDE OLIVE @ PARTRIDGE SB,2,38.668117,-90.319755
4718,4718,PENNSYLVANIA @ OLIVE SB,FAR SIDE PENNSYLVANIA @ OLIVE SB,1,38.665417,-90.316253
4719,4719,ETZEL @ PENNSYLVANIA EB,FAR SIDE ETZEL @ PENNSYLVANIA EB,2,38.667881,-90.315573
4720,4720,ETZEL @ PURCELL EB,NEAR SIDE ETZEL @ PURCELL EB,2,38.667638,-90.313314
4721,4721,ETZEL @ FERGUSON EB,NEAR SIDE ETZEL @ FERGUSON EB,2,38.667314,-90.310393
4733,4733,ETZEL @ PURCELL WB,NEAR SIDE ETZEL @ PURCELL WB,2,38.667643,-90.312894
4734,4734,ETZEL @ PENNSYLVANIA WB,NEAR SIDE ETZEL @ PENNSYLVANIA WB,2,38.667933,-90.315544
4764,4764,MIDLAND @ CALVERT WB,FAR SIDE MIDLAND @ CALVERT WB,2,38.707589,-90.36423
4768,4768,MIDLAND @ MILTON WB,FAR SIDE MIDLAND @ MILTON WB,2,38.707502,-90.371565
4771,4771,MIDLAND @ WISMER WB,FAR SIDE MIDLAND @ WISMER WB,2,38.70612,-90.375184
4774,4774,MIDLAND @ BRYANT WB,NEAR SIDE MIDLAND @ BRYANT WB,2,38.704674,-90.384024
4775,4775,MIDLAND @ SHAKESPEARE WB,NEAR SIDE MIDLAND @ SHAKESPEARE WB,2,38.704901,-90.386789
4779,4779,OLIVE @ PENNSYLVANIA WB,FAR SIDE OLIVE @ PENNSYLVANIA WB,2,38.66628,-90.316646
4781,4781,OLIVE @ WATTS WB,NEAR SIDE OLIVE @ WATTS WB,2,38.668614,-90.320128
4782,4782,OLIVE @ BACKER WB,NEAR SIDE OLIVE @ BACKER WB,1,38.669939,-90.32193
4783,4783,OLIVE @ PURDUE NB,FAR SIDE OLIVE @ PURDUE NB,1,38.670623,-90.323767
4786,4786,CLAYTON @ PLAZA FRONTENAC WB,NEAR SIDE CLAYTON @ PLAZA FRONTENAC WB,2,38.63308,-90.40783
4804,4804,CLAYTON @ WARSON WB,FAR SIDE CLAYTON @ WARSON WB,2,38.635757,-90.396325
4806,4806,CLAYTON @ SCHNUCKS LADUE WB,NEAR SIDE CLAYTON @ SCHNUCKS LADUE WB,2,38.633085,-90.404475
4810,4810,CLAYTON @ SPOEDE WB,FAR SIDE CLAYTON @ SPOEDE WB,2,38.633107,-90.416146
4811,4811,CLAYTON @ GEYER WB,NEAR SIDE CLAYTON @ GEYER WB,2,38.633157,-90.419851
4814,4814,CLAYTON @ DEVONDALE PLACE WB,FAR SIDE CLAYTON @ DEVONDALE PLACE WB,2,38.633325,-90.430133
4818,4818,CLAYTON @ BALLAS WB,MID-BLOCK CLAYTON @ BALLAS WB,2,38.631966,-90.44249
4822,4822,MISSOURI BAPTIST HOSPITAL LOOP,MID-BLOCK MISSOURI BAPTIST HOSPITAL LOOP,1,38.634529,-90.444823
4890,4890,CLAYTON @ BALLAS EB,FAR SIDE CLAYTON @ BALLAS EB,1,38.631826,-90.44256
4895,4895,CLAYTON @ DEVONDALE EB,NEAR SIDE CLAYTON @ DEVONDALE EB,2,38.633243,-90.429993
4898,4898,CLAYTON @ GEYER EB,FAR SIDE CLAYTON @ GEYER EB,2,38.633073,-90.419686
4900,4900,CLAYTON @ HUNTLEIGH DOWNS EB,NEAR SIDE CLAYTON @ HUNTLEIGH DOWNS EB,2,38.633011,-90.413473
4902,4902,LINDBERGH @ HILTON FRONTENAC SB,MID-BLOCK LINDBERGH @ HILTON FRONTENAC SB,2,38.633947,-90.405861
4903,4903,CLAYTON @ LINDBERGH EB,FAR SIDE CLAYTON @ LINDBERGH EB,2,38.632906,-90.405009
4905,4905,CLAYTON @ WARSON EB,NEAR SIDE CLAYTON @ WARSON EB,2,38.635113,-90.397776
